1.021064223826040340e-01,7.853981633974482790e-01,-3.141592653589793116e+00
1.021064223826040340e-01,2.356194490192344837e+00,-3.133400756187994407e+00
1.021064223826040340e-01,3.926990816987241395e+00,-3.125208858786195698e+00
1.021064223826040340e-01,5.497787143782137953e+00,-3.117016961384396989e+00
2.044801989685349763e-01,3.926990816987241395e-01,-3.108825063982598280e+00
2.044801989685349763e-01,1.178097245096172418e+00,-3.100633166580799571e+00
2.044801989685349763e-01,1.963495408493620697e+00,-3.092441269179000862e+00
2.044801989685349763e-01,2.748893571891068976e+00,-3.084249371777202597e+00
2.044801989685349763e-01,3.534291735288517255e+00,-3.076057474375403888e+00
2.044801989685349763e-01,4.319689898685965090e+00,-3.067865576973605179e+00
2.044801989685349763e-01,5.105088062083414258e+00,-3.059673679571806471e+00
2.044801989685349763e-01,5.890486225480861648e+00,-3.051481782170007762e+00
3.073950510845033790e-01,2.617993877991494078e-01,-3.043289884768209053e+00
3.073950510845033790e-01,7.853981633974482790e-01,-3.035097987366410344e+00
3.073950510845033790e-01,1.308996938995747206e+00,-3.026906089964611635e+00
3.073950510845033790e-01,1.832595714594045910e+00,-3.018714192562812926e+00
3.073950510845033790e-01,2.356194490192344837e+00,-3.010522295161014217e+00
3.073950510845033790e-01,2.879793265790643542e+00,-3.002330397759215508e+00
3.073950510845033790e-01,3.403392041388942690e+00,-2.994138500357416799e+00
3.073950510845033790e-01,3.926990816987240951e+00,-2.985946602955618090e+00
3.073950510845033790e-01,4.450589592585540544e+00,-2.977754705553819381e+00
3.073950510845033790e-01,4.974188368183838804e+00,-2.969562808152020672e+00
3.073950510845033790e-01,5.497787143782137953e+00,-2.961370910750222407e+00
3.073950510845033790e-01,6.021385919380436214e+00,-2.953179013348423698e+00
4.111378623223477802e-01,1.963495408493620697e-01,-2.944987115946624989e+00
4.111378623223477802e-01,5.890486225480862092e-01,-2.936795218544826280e+00
4.111378623223477802e-01,9.817477042468103487e-01,-2.928603321143027571e+00
4.111378623223477802e-01,1.374446785945534488e+00,-2.920411423741228862e+00
4.111378623223477802e-01,1.767145867644258628e+00,-2.912219526339430153e+00
4.111378623223477802e-01,2.159844949342982545e+00,-2.904027628937631444e+00
4.111378623223477802e-01,2.552544031041707129e+00,-2.895835731535832736e+00
4.111378623223477802e-01,2.945243112740430824e+00,-2.887643834134034027e+00
4.111378623223477802e-01,3.337942194439155408e+00,-2.879451936732235318e+00
4.111378623223477802e-01,3.730641276137879103e+00,-2.871260039330436609e+00
4.111378623223477802e-01,4.123340357836603687e+00,-2.863068141928637900e+00
4.111378623223477802e-01,4.516039439535327382e+00,-2.854876244526839635e+00
4.111378623223477802e-01,4.908738521234051966e+00,-2.846684347125040482e+00
4.111378623223477802e-01,5.301437602932775661e+00,-2.838492449723242217e+00
4.111378623223477802e-01,5.694136684631500245e+00,-2.830300552321443508e+00
4.111378623223477802e-01,6.086835766330223940e+00,-2.822108654919644799e+00
5.160163873553204050e-01,1.570796326794896558e-01,-2.813916757517846090e+00
5.160163873553204050e-01,4.712388980384689674e-01,-2.805724860116047381e+00
5.160163873553204050e-01,7.853981633974482790e-01,-2.797532962714248672e+00
5.160163873553204050e-01,1.099557428756427591e+00,-2.789341065312449963e+00
5.160163873553204050e-01,1.413716694115406902e+00,-2.781149167910651254e+00
5.160163873553204050e-01,1.727875959474385992e+00,-2.772957270508852545e+00
5.160163873553204050e-01,2.042035224833365525e+00,-2.764765373107053836e+00
5.160163873553204050e-01,2.356194490192344837e+00,-2.756573475705255127e+00
5.160163873553204050e-01,2.670353755551324149e+00,-2.748381578303456418e+00
5.160163873553204050e-01,2.984513020910303460e+00,-2.740189680901657709e+00
5.160163873553204050e-01,3.298672286269282772e+00,-2.731997783499859445e+00
5.160163873553204050e-01,3.612831551628262083e+00,-2.723805886098060736e+00
5.160163873553204050e-01,3.926990816987241395e+00,-2.715613988696262027e+00
5.160163873553204050e-01,4.241150082346220707e+00,-2.707422091294463318e+00
5.160163873553204050e-01,4.555309347705200018e+00,-2.699230193892664609e+00
5.160163873553204050e-01,4.869468613064179330e+00,-2.691038296490865900e+00
5.160163873553204050e-01,5.183627878423158641e+00,-2.682846399089067191e+00
5.160163873553204050e-01,5.497787143782137953e+00,-2.674654501687268482e+00
5.160163873553204050e-01,5.811946409141117265e+00,-2.666462604285469773e+00
5.160163873553204050e-01,6.126105674500096576e+00,-2.658270706883671064e+00
6.223684885550205825e-01,1.308996938995747039e-01,-2.650078809481872355e+00
6.223684885550205825e-01,3.926990816987241395e-01,-2.641886912080073646e+00
6.223684885550205825e-01,6.544984694978736028e-01,-2.633695014678274937e+00
6.223684885550205825e-01,9.162978572970229552e-01,-2.625503117276476672e+00
6.223684885550205825e-01,1.178097245096172418e+00,-2.617311219874677519e+00
6.223684885550205825e-01,1.439896632895321771e+00,-2.609119322472879254e+00
6.223684885550205825e-01,1.701696020694471345e+00,-2.600927425071080545e+00
6.223684885550205825e-01,1.963495408493620475e+00,-2.592735527669281836e+00
6.223684885550205825e-01,2.225294796292770272e+00,-2.584543630267483127e+00
6.223684885550205825e-01,2.487094184091919402e+00,-2.576351732865684419e+00
6.223684885550205825e-01,2.748893571891068976e+00,-2.568159835463885710e+00
6.223684885550205825e-01,3.010692959690218107e+00,-2.559967938062087001e+00
6.223684885550205825e-01,3.272492347489368125e+00,-2.551776040660288292e+00
6.223684885550205825e-01,3.534291735288517255e+00,-2.543584143258489583e+00
6.223684885550205825e-01,3.796091123087666830e+00,-2.535392245856690874e+00
6.223684885550205825e-01,4.057890510886815960e+00,-2.527200348454892165e+00
6.223684885550205825e-01,4.319689898685965979e+00,-2.519008451053093456e+00
6.223684885550205825e-01,4.581489286485115109e+00,-2.510816553651294747e+00
6.223684885550205825e-01,4.843288674284264239e+00,-2.502624656249496482e+00
6.223684885550205825e-01,5.105088062083413369e+00,-2.494432758847697329e+00
6.223684885550205825e-01,5.366887449882562500e+00,-2.486240861445899064e+00
6.223684885550205825e-01,5.628686837681712518e+00,-2.478048964044100355e+00
6.223684885550205825e-01,5.890486225480862537e+00,-2.469857066642301646e+00
6.223684885550205825e-01,6.152285613280011667e+00,-2.461665169240502937e+00
7.305737448965523573e-01,1.121997376282068970e-01,-2.453473271838704228e+00
7.305737448965523573e-01,3.365992128846206910e-01,-2.445281374436905519e+00
7.305737448965523573e-01,5.609986881410344850e-01,-2.437089477035106810e+00
7.305737448965523573e-01,7.853981633974482790e-01,-2.428897579633308101e+00
7.305737448965523573e-01,1.009797638653862073e+00,-2.420705682231509392e+00
7.305737448965523573e-01,1.234197113910275645e+00,-2.412513784829710684e+00
7.305737448965523573e-01,1.458596589166689883e+00,-2.404321887427911975e+00
7.305737448965523573e-01,1.682996064423103233e+00,-2.396129990026113710e+00
7.305737448965523573e-01,1.907395539679517471e+00,-2.387938092624314557e+00
7.305737448965523573e-01,2.131795014935931043e+00,-2.379746195222516292e+00
7.305737448965523573e-01,2.356194490192344837e+00,-2.371554297820717139e+00
7.305737448965523573e-01,2.580593965448758631e+00,-2.363362400418918874e+00
7.305737448965523573e-01,2.804993440705172425e+00,-2.355170503017120165e+00
7.305737448965523573e-01,3.029392915961586219e+00,-2.346978605615321456e+00
7.305737448965523573e-01,3.253792391218000013e+00,-2.338786708213522747e+00
7.305737448965523573e-01,3.478191866474413807e+00,-2.330594810811724038e+00
7.305737448965523573e-01,3.702591341730827601e+00,-2.322402913409925329e+00
7.305737448965523573e-01,3.926990816987241395e+00,-2.314211016008126620e+00
7.305737448965523573e-01,4.151390292243655189e+00,-2.306019118606327911e+00
7.305737448965523573e-01,4.375789767500068983e+00,-2.297827221204529202e+00
7.305737448965523573e-01,4.600189242756482777e+00,-2.289635323802730493e+00
7.305737448965523573e-01,4.824588718012896571e+00,-2.281443426400931784e+00
7.305737448965523573e-01,5.048988193269310365e+00,-2.273251528999133519e+00
7.305737448965523573e-01,5.273387668525724159e+00,-2.265059631597334366e+00
7.305737448965523573e-01,5.497787143782137953e+00,-2.256867734195536102e+00
7.305737448965523573e-01,5.722186619038551747e+00,-2.248675836793737393e+00
7.305737448965523573e-01,5.946586094294965541e+00,-2.240483939391938684e+00
7.305737448965523573e-01,6.170985569551379335e+00,-2.232292041990139975e+00
8.410686705679303321e-01,9.817477042468103487e-02,-2.224100144588341266e+00
8.410686705679303321e-01,2.945243112740431046e-01,-2.215908247186542557e+00
8.410686705679303321e-01,4.908738521234051189e-01,-2.207716349784743848e+00
8.410686705679303321e-01,6.872233929727672441e-01,-2.199524452382945139e+00
8.410686705679303321e-01,8.835729338221292029e-01,-2.191332554981146430e+00
8.410686705679303321e-01,1.079922474671491273e+00,-2.183140657579347721e+00
8.410686705679303321e-01,1.276272015520853564e+00,-2.174948760177549012e+00
8.410686705679303321e-01,1.472621556370215190e+00,-2.166756862775750303e+00
8.410686705679303321e-01,1.668971097219577704e+00,-2.158564965373951594e+00
8.410686705679303321e-01,1.865320638068939552e+00,-2.150373067972153329e+00
8.410686705679303321e-01,2.061670178918301843e+00,-2.142181170570354176e+00
8.410686705679303321e-01,2.258019719767663691e+00,-2.133989273168555911e+00
8.410686705679303321e-01,2.454369260617025539e+00,-2.125797375766756758e+00
8.410686705679303321e-01,2.650718801466387831e+00,-2.117605478364958493e+00
8.410686705679303321e-01,2.847068342315749678e+00,-2.109413580963159784e+00
8.410686705679303321e-01,3.043417883165111526e+00,-2.101221683561361075e+00
8.410686705679303321e-01,3.239767424014474262e+00,-2.093029786159562367e+00
8.410686705679303321e-01,3.436116964863836110e+00,-2.084837888757763658e+00
8.410686705679303321e-01,3.632466505713198401e+00,-2.076645991355964949e+00
8.410686705679303321e-01,3.828816046562560249e+00,-2.068454093954166240e+00
8.410686705679303321e-01,4.025165587411921209e+00,-2.060262196552367975e+00
8.410686705679303321e-01,4.221515128261284389e+00,-2.052070299150568822e+00
8.410686705679303321e-01,4.417864669110646680e+00,-2.043878401748770557e+00
8.410686705679303321e-01,4.614214209960008972e+00,-2.035686504346971404e+00
8.410686705679303321e-01,4.810563750809370376e+00,-2.027494606945173139e+00
8.410686705679303321e-01,5.006913291658731779e+00,-2.019302709543373986e+00
8.410686705679303321e-01,5.203262832508094959e+00,-2.011110812141575721e+00
8.410686705679303321e-01,5.399612373357457251e+00,-2.002918914739777012e+00
8.410686705679303321e-01,5.595961914206818655e+00,-1.994727017337978303e+00
8.410686705679303321e-01,5.792311455056180947e+00,-1.986535119936179594e+00
8.410686705679303321e-01,5.988660995905542350e+00,-1.978343222534380885e+00
8.410686705679303321e-01,6.185010536754905530e+00,-1.970151325132582176e+00
9.479697413828938046e-01,0.000000000000000000e+00,-1.961959427730783467e+00
9.479697413828938046e-01,1.963495408493620697e-01,-1.953767530328984758e+00
9.479697413828938046e-01,3.926990816987241395e-01,-1.945575632927186271e+00
9.479697413828938046e-01,5.890486225480862092e-01,-1.937383735525387563e+00
9.479697413828938046e-01,7.853981633974482790e-01,-1.929191838123588854e+00
9.479697413828938046e-01,9.817477042468102377e-01,-1.920999940721790145e+00
9.479697413828938046e-01,1.178097245096172418e+00,-1.912808043319991436e+00
9.479697413828938046e-01,1.374446785945534488e+00,-1.904616145918192727e+00
9.479697413828938046e-01,1.570796326794896558e+00,-1.896424248516394018e+00
9.479697413828938046e-01,1.767145867644258406e+00,-1.888232351114595531e+00
9.479697413828938046e-01,1.963495408493620475e+00,-1.880040453712796822e+00
9.479697413828938046e-01,2.159844949342982545e+00,-1.871848556310998113e+00
9.479697413828938046e-01,2.356194490192344837e+00,-1.863656658909199404e+00
9.479697413828938046e-01,2.552544031041707129e+00,-1.855464761507400695e+00
9.479697413828938046e-01,2.748893571891068976e+00,-1.847272864105601986e+00
9.479697413828938046e-01,2.945243112740430380e+00,-1.839080966703803277e+00
9.479697413828938046e-01,3.141592653589793116e+00,-1.830889069302004568e+00
9.479697413828938046e-01,3.337942194439155408e+00,-1.822697171900206081e+00
9.479697413828938046e-01,3.534291735288516811e+00,-1.814505274498407372e+00
9.479697413828938046e-01,3.730641276137879103e+00,-1.806313377096608663e+00
9.479697413828938046e-01,3.926990816987240951e+00,-1.798121479694809954e+00
9.479697413828938046e-01,4.123340357836603687e+00,-1.789929582293011245e+00
9.479697413828938046e-01,4.319689898685965090e+00,-1.781737684891212536e+00
9.479697413828938046e-01,4.516039439535327382e+00,-1.773545787489413827e+00
9.479697413828938046e-01,4.712388980384689674e+00,-1.765353890087615341e+00
9.479697413828938046e-01,4.908738521234051078e+00,-1.757161992685816632e+00
9.479697413828938046e-01,5.105088062083414258e+00,-1.748970095284017923e+00
9.479697413828938046e-01,5.301437602932775661e+00,-1.740778197882219214e+00
9.479697413828938046e-01,5.497787143782137953e+00,-1.732586300480420505e+00
9.479697413828938046e-01,5.694136684631499357e+00,-1.724394403078621796e+00
9.479697413828938046e-01,5.890486225480860760e+00,-1.716202505676823087e+00
9.479697413828938046e-01,6.086835766330223052e+00,-1.708010608275024600e+00
1.047197551196597853e+00,9.817477042468103487e-02,-1.699818710873225891e+00
1.047197551196597853e+00,2.945243112740431046e-01,-1.691626813471427182e+00
1.047197551196597853e+00,4.908738521234051189e-01,-1.683434916069628473e+00
1.047197551196597853e+00,6.872233929727672441e-01,-1.675243018667829764e+00
1.047197551196597853e+00,8.835729338221292029e-01,-1.667051121266031055e+00
1.047197551196597853e+00,1.079922474671491273e+00,-1.658859223864232346e+00
1.047197551196597853e+00,1.276272015520853564e+00,-1.650667326462433859e+00
1.047197551196597853e+00,1.472621556370215190e+00,-1.642475429060635150e+00
1.047197551196597853e+00,1.668971097219577704e+00,-1.634283531658836441e+00
1.047197551196597853e+00,1.865320638068939552e+00,-1.626091634257037732e+00
1.047197551196597853e+00,2.061670178918301843e+00,-1.617899736855239023e+00
1.047197551196597853e+00,2.258019719767663691e+00,-1.609707839453440315e+00
1.047197551196597853e+00,2.454369260617025539e+00,-1.601515942051641606e+00
1.047197551196597853e+00,2.650718801466387831e+00,-1.593324044649843119e+00
1.047197551196597853e+00,2.847068342315749678e+00,-1.585132147248044410e+00
1.047197551196597853e+00,3.043417883165111526e+00,-1.576940249846245701e+00
1.047197551196597853e+00,3.239767424014474262e+00,-1.568748352444446992e+00
1.047197551196597853e+00,3.436116964863836110e+00,-1.560556455042648283e+00
1.047197551196597853e+00,3.632466505713198401e+00,-1.552364557640849574e+00
1.047197551196597853e+00,3.828816046562560249e+00,-1.544172660239050865e+00
1.047197551196597853e+00,4.025165587411921209e+00,-1.535980762837252378e+00
1.047197551196597853e+00,4.221515128261284389e+00,-1.527788865435453669e+00
1.047197551196597853e+00,4.417864669110646680e+00,-1.519596968033654960e+00
1.047197551196597853e+00,4.614214209960008972e+00,-1.511405070631856251e+00
1.047197551196597853e+00,4.810563750809370376e+00,-1.503213173230057542e+00
1.047197551196597853e+00,5.006913291658731779e+00,-1.495021275828258833e+00
1.047197551196597853e+00,5.203262832508094959e+00,-1.486829378426460124e+00
1.047197551196597853e+00,5.399612373357457251e+00,-1.478637481024661637e+00
1.047197551196597853e+00,5.595961914206818655e+00,-1.470445583622862928e+00
1.047197551196597853e+00,5.792311455056180947e+00,-1.462253686221064219e+00
1.047197551196597853e+00,5.988660995905542350e+00,-1.454061788819265510e+00
1.047197551196597853e+00,6.185010536754905530e+00,-1.445869891417466802e+00
1.141020895490368892e+00,0.000000000000000000e+00,-1.437677994015668093e+00
1.141020895490368892e+00,1.963495408493620697e-01,-1.429486096613869384e+00
1.141020895490368892e+00,3.926990816987241395e-01,-1.421294199212070897e+00
1.141020895490368892e+00,5.890486225480862092e-01,-1.413102301810272188e+00
1.141020895490368892e+00,7.853981633974482790e-01,-1.404910404408473479e+00
1.141020895490368892e+00,9.817477042468102377e-01,-1.396718507006674770e+00
1.141020895490368892e+00,1.178097245096172418e+00,-1.388526609604876061e+00
1.141020895490368892e+00,1.374446785945534488e+00,-1.380334712203077352e+00
1.141020895490368892e+00,1.570796326794896558e+00,-1.372142814801278643e+00
1.141020895490368892e+00,1.767145867644258406e+00,-1.363950917399480156e+00
1.141020895490368892e+00,1.963495408493620475e+00,-1.355759019997681447e+00
1.141020895490368892e+00,2.159844949342982545e+00,-1.347567122595882738e+00
1.141020895490368892e+00,2.356194490192344837e+00,-1.339375225194084029e+00
1.141020895490368892e+00,2.552544031041707129e+00,-1.331183327792285320e+00
1.141020895490368892e+00,2.748893571891068976e+00,-1.322991430390486611e+00
1.141020895490368892e+00,2.945243112740430380e+00,-1.314799532988687902e+00
1.141020895490368892e+00,3.141592653589793116e+00,-1.306607635586889415e+00
1.141020895490368892e+00,3.337942194439155408e+00,-1.298415738185090706e+00
1.141020895490368892e+00,3.534291735288516811e+00,-1.290223840783291998e+00
1.141020895490368892e+00,3.730641276137879103e+00,-1.282031943381493289e+00
1.141020895490368892e+00,3.926990816987240951e+00,-1.273840045979694580e+00
1.141020895490368892e+00,4.123340357836603687e+00,-1.265648148577895871e+00
1.141020895490368892e+00,4.319689898685965090e+00,-1.257456251176097162e+00
1.141020895490368892e+00,4.516039439535327382e+00,-1.249264353774298453e+00
1.141020895490368892e+00,4.712388980384689674e+00,-1.241072456372499966e+00
1.141020895490368892e+00,4.908738521234051078e+00,-1.232880558970701257e+00
1.141020895490368892e+00,5.105088062083414258e+00,-1.224688661568902548e+00
1.141020895490368892e+00,5.301437602932775661e+00,-1.216496764167103839e+00
1.141020895490368892e+00,5.497787143782137953e+00,-1.208304866765305130e+00
1.141020895490368892e+00,5.694136684631499357e+00,-1.200112969363506421e+00
1.141020895490368892e+00,5.890486225480860760e+00,-1.191921071961707712e+00
1.141020895490368892e+00,6.086835766330223052e+00,-1.183729174559909225e+00
1.230959417340774742e+00,9.817477042468103487e-02,-1.175537277158110516e+00
1.230959417340774742e+00,2.945243112740431046e-01,-1.167345379756311807e+00
1.230959417340774742e+00,4.908738521234051189e-01,-1.159153482354513098e+00
1.230959417340774742e+00,6.872233929727672441e-01,-1.150961584952714389e+00
1.230959417340774742e+00,8.835729338221292029e-01,-1.142769687550915680e+00
1.230959417340774742e+00,1.079922474671491273e+00,-1.134577790149116971e+00
1.230959417340774742e+00,1.276272015520853564e+00,-1.126385892747318263e+00
1.230959417340774742e+00,1.472621556370215190e+00,-1.118193995345519554e+00
1.230959417340774742e+00,1.668971097219577704e+00,-1.110002097943720845e+00
1.230959417340774742e+00,1.865320638068939552e+00,-1.101810200541922580e+00
1.230959417340774742e+00,2.061670178918301843e+00,-1.093618303140123871e+00
1.230959417340774742e+00,2.258019719767663691e+00,-1.085426405738325162e+00
1.230959417340774742e+00,2.454369260617025539e+00,-1.077234508336526453e+00
1.230959417340774742e+00,2.650718801466387831e+00,-1.069042610934727744e+00
1.230959417340774742e+00,2.847068342315749678e+00,-1.060850713532929035e+00
1.230959417340774742e+00,3.043417883165111526e+00,-1.052658816131130326e+00
1.230959417340774742e+00,3.239767424014474262e+00,-1.044466918729331617e+00
1.230959417340774742e+00,3.436116964863836110e+00,-1.036275021327532908e+00
1.230959417340774742e+00,3.632466505713198401e+00,-1.028083123925734199e+00
1.230959417340774742e+00,3.828816046562560249e+00,-1.019891226523935490e+00
1.230959417340774742e+00,4.025165587411921209e+00,-1.011699329122136781e+00
1.230959417340774742e+00,4.221515128261284389e+00,-1.003507431720338072e+00
1.230959417340774742e+00,4.417864669110646680e+00,-9.953155343185393633e-01
1.230959417340774742e+00,4.614214209960008972e+00,-9.871236369167406544e-01
1.230959417340774742e+00,4.810563750809370376e+00,-9.789317395149423895e-01
1.230959417340774742e+00,5.006913291658731779e+00,-9.707398421131436805e-01
1.230959417340774742e+00,5.203262832508094959e+00,-9.625479447113449716e-01
1.230959417340774742e+00,5.399612373357457251e+00,-9.543560473095462626e-01
1.230959417340774742e+00,5.595961914206818655e+00,-9.461641499077475537e-01
1.230959417340774742e+00,5.792311455056180947e+00,-9.379722525059488447e-01
1.230959417340774742e+00,5.988660995905542350e+00,-9.297803551041501358e-01
1.230959417340774742e+00,6.185010536754905530e+00,-9.215884577023514268e-01
1.318116071652817967e+00,0.000000000000000000e+00,-9.133965603005527178e-01
1.318116071652817967e+00,1.963495408493620697e-01,-9.052046628987540089e-01
1.318116071652817967e+00,3.926990816987241395e-01,-8.970127654969552999e-01
1.318116071652817967e+00,5.890486225480862092e-01,-8.888208680951565910e-01
1.318116071652817967e+00,7.853981633974482790e-01,-8.806289706933578820e-01
1.318116071652817967e+00,9.817477042468102377e-01,-8.724370732915591731e-01
1.318116071652817967e+00,1.178097245096172418e+00,-8.642451758897609082e-01
1.318116071652817967e+00,1.374446785945534488e+00,-8.560532784879621993e-01
1.318116071652817967e+00,1.570796326794896558e+00,-8.478613810861634903e-01
1.318116071652817967e+00,1.767145867644258406e+00,-8.396694836843647813e-01
1.318116071652817967e+00,1.963495408493620475e+00,-8.314775862825660724e-01
1.318116071652817967e+00,2.159844949342982545e+00,-8.232856888807673634e-01
1.318116071652817967e+00,2.356194490192344837e+00,-8.150937914789686545e-01
1.318116071652817967e+00,2.552544031041707129e+00,-8.069018940771699455e-01
1.318116071652817967e+00,2.748893571891068976e+00,-7.987099966753712366e-01
1.318116071652817967e+00,2.945243112740430380e+00,-7.905180992735725276e-01
1.318116071652817967e+00,3.141592653589793116e+00,-7.823262018717738187e-01
1.318116071652817967e+00,3.337942194439155408e+00,-7.741343044699751097e-01
1.318116071652817967e+00,3.534291735288516811e+00,-7.659424070681764007e-01
1.318116071652817967e+00,3.730641276137879103e+00,-7.577505096663776918e-01
1.318116071652817967e+00,3.926990816987240951e+00,-7.495586122645794269e-01
1.318116071652817967e+00,4.123340357836603687e+00,-7.413667148627807180e-01
1.318116071652817967e+00,4.319689898685965090e+00,-7.331748174609820090e-01
1.318116071652817967e+00,4.516039439535327382e+00,-7.249829200591833001e-01
1.318116071652817967e+00,4.712388980384689674e+00,-7.167910226573845911e-01
1.318116071652817967e+00,4.908738521234051078e+00,-7.085991252555858821e-01
1.318116071652817967e+00,5.105088062083414258e+00,-7.004072278537871732e-01
1.318116071652817967e+00,5.301437602932775661e+00,-6.922153304519884642e-01
1.318116071652817967e+00,5.497787143782137953e+00,-6.840234330501897553e-01
1.318116071652817967e+00,5.694136684631499357e+00,-6.758315356483910463e-01
1.318116071652817967e+00,5.890486225480860760e+00,-6.676396382465923374e-01
1.318116071652817967e+00,6.086835766330223052e+00,-6.594477408447936284e-01
1.403348247575207264e+00,9.817477042468103487e-02,-6.512558434429949195e-01
1.403348247575207264e+00,2.945243112740431046e-01,-6.430639460411962105e-01
1.403348247575207264e+00,4.908738521234051189e-01,-6.348720486393979456e-01
1.403348247575207264e+00,6.872233929727672441e-01,-6.266801512375992367e-01
1.403348247575207264e+00,8.835729338221292029e-01,-6.184882538358005277e-01
1.403348247575207264e+00,1.079922474671491273e+00,-6.102963564340018188e-01
1.403348247575207264e+00,1.276272015520853564e+00,-6.021044590322031098e-01
1.403348247575207264e+00,1.472621556370215190e+00,-5.939125616304044009e-01
1.403348247575207264e+00,1.668971097219577704e+00,-5.857206642286056919e-01
1.403348247575207264e+00,1.865320638068939552e+00,-5.775287668268069829e-01
1.403348247575207264e+00,2.061670178918301843e+00,-5.693368694250082740e-01
1.403348247575207264e+00,2.258019719767663691e+00,-5.611449720232095650e-01
1.403348247575207264e+00,2.454369260617025539e+00,-5.529530746214108561e-01
1.403348247575207264e+00,2.650718801466387831e+00,-5.447611772196121471e-01
1.403348247575207264e+00,2.847068342315749678e+00,-5.365692798178134382e-01
1.403348247575207264e+00,3.043417883165111526e+00,-5.283773824160147292e-01
1.403348247575207264e+00,3.239767424014474262e+00,-5.201854850142160203e-01
1.403348247575207264e+00,3.436116964863836110e+00,-5.119935876124177554e-01
1.403348247575207264e+00,3.632466505713198401e+00,-5.038016902106190464e-01
1.403348247575207264e+00,3.828816046562560249e+00,-4.956097928088203375e-01
1.403348247575207264e+00,4.025165587411921209e+00,-4.874178954070216285e-01
